session_id,created_at,user_id,is_repeat_session,traffic_source,utm_campaign,utm_content,device,http_referer,pages_viewed,order_value,items_purchased,time_spent_sec,add_to_cart,product_views
400676,2014-12-22 20:53:55,337981,0,,,,mobile,,5,0.0,0.0,225,0,3
327829,2014-09-24 04:30:54,277752,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,3,0.0,0.0,135,0,1
156904,2013-11-29 12:06:50,136784,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
13021,2012-06-28 13:45:05,12143,0,gsearch_ads,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
155709,2013-11-29 04:45:48,135606,0,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
319732,2014-09-11 08:54:52,271201,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
71493,2013-02-12 12:35:18,63536,0,gsearch_ads,,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
47584,2012-11-23 18:53:17,43432,0,Bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,3,0.0,0.0,135,0,1
20786,2012-08-20 03:30:43,19120,0,GSEARCH,,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
21241,2012-08-21 17:59:35,19534,0,BSEARCH,nonbrand,b_ad_1,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
90712,2013-05-02 08:43:37,80231,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
458885,2015-03-02 15:40:56,383292,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,5,0.0,0.0,225,0,3
30301,2012-10-01 11:23:03,27736,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,2,0.0,0.0,90,0,1
117124,2013-08-05 16:57:42,102775,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
281116,2014-07-10 11:22:15,239875,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
396895,2014-12-18 11:03:40,334897,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
450497,2015-02-19 17:06:18,376711,0,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com,6,0.0,0.0,270,0,3
43859,2012-11-20 09:32:49,39853,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
230734,2014-04-16 06:09:24,198648,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
393390,2014-12-15 04:47:25,332003,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
41248,2012-11-10 20:40:37,37501,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
206393,2014-03-01 02:38:08,178810,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
348942,2014-10-24 18:46:42,294774,0,,,,desktop,,3,0.0,0.0,135,0,1
237669,2014-04-28 13:47:06,204289,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
93922,2013-05-14 13:53:55,82998,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
230799,2014-04-16 09:12:04,198701,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
237278,2014-04-27 21:00:41,203977,0,gsearch,,g_ad_1,desktop,https://www.gsearch.com,6,0.0,0.0,270,0,3
174776,2013-12-30 20:33:27,152451,0,gsearch,,g_ad_1,mobile,https://www.gsearch.com,7,49.99,1.0,315,1,4
98486,2013-05-31 09:43:06,86892,0,Gsearch,brand,g_ad_2,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
122746,2013-08-23 22:37:30,107544,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
301772,2014-08-13 22:50:54,256580,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
468730,2015-03-13 16:14:05,348172,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
437216,2015-02-04 19:40:29,366167,0,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
185136,2014-01-22 22:38:23,160862,0,bsearch_ads,nonbrand,b_ad_1,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
92360,2013-05-08 14:08:19,68149,1,,,,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
75219,2013-02-25 14:41:52,66794,0,nan_ads,,,desktop,,7,49.99,1.0,315,1,4
101176,2013-06-10 12:53:39,89226,0,gsearch_ads,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
300115,2014-08-11 16:36:44,255252,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
357124,2014-11-06 08:37:10,301406,0,GSEARCH,nonbrand,g_ad_1,desktop,https://www.gsearch.com,4,0.0,0.0,180,0,2
241055,2014-05-04 08:34:56,207078,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
399422,2014-12-21 13:33:53,296627,1,,,,desktop,,2,0.0,0.0,90,0,1
2711,2012-04-05 15:07:27,2687,0,GSEARCH,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
33792,2012-10-16 06:56:48,30806,0,GSEARCH,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
448103,2015-02-17 11:54:46,374841,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,6,0.0,0.0,270,0,3
461807,2015-03-05 14:19:07,385609,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,4,0.0,0.0,180,0,2
148820,2013-11-11 12:43:53,129678,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
434079,2015-02-01 05:29:45,363763,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,3,0.0,0.0,135,0,1
191925,2014-02-05 01:36:07,148659,1,nan_ads,,,mobile,,1,0.0,0.0,45,0,0
81396,2013-03-27 15:29:53,72016,0,GSEARCH,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
126782,2013-09-06 02:42:51,110977,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,7,49.99,1.0,315,1,4
147487,2013-11-06 22:02:36,128545,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
174412,2013-12-30 01:16:34,152161,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,7,45.99,1.0,315,1,4
197698,2014-02-13 19:48:47,171444,0,GSEARCH,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
161105,2013-12-02 12:45:29,140847,0,gsearch_ads,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
76559,2013-03-04 11:37:45,67920,0,NAN,,,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
106366,2013-06-27 20:41:00,93661,0,Gsearch,,g_ad_1,desktop,https://www.gsearch.com,7,49.99,1.0,315,1,4
78983,2013-03-15 17:02:12,69956,0,GSEARCH,,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
464545,2015-03-09 12:25:47,387760,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
368194,2014-11-20 12:39:49,310495,0,,,,desktop,https://www.gsearch.com,7,49.99,1.0,315,1,4
195845,2014-02-11 16:41:21,169841,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
462516,2015-03-06 10:01:25,386171,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,3,0.0,0.0,135,0,1
459175,2015-03-02 22:23:34,366537,1,Bsearch,brand,b_ad_2,mobile,https://www.bsearch.com,1,0.0,0.0,45,0,0
51432,2012-11-27 21:34:02,47142,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
114296,2013-07-25 20:06:26,100388,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
39265,2012-11-04 14:57:18,35714,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
62849,2013-01-02 16:43:11,56822,0,GSEARCH,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
118706,2013-08-11 09:33:28,104090,0,GSEARCH,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
42473,2012-11-15 07:41:42,38605,0,bsearch_ads,nonbrand,b_ad_1,desktop,https://www.bsearch.com,2,0.0,0.0,90,0,1
405626,2014-12-28 06:26:57,341972,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,7,79.98,2.0,315,1,4
356477,2014-11-05 12:52:33,300888,0,gsearch_ads,nonbrand,g_ad_1,mobile,https://www.gsearch.com,3,0.0,0.0,135,0,1
19919,2012-08-14 18:41:50,18357,0,gsearch_ads,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
249667,2014-05-18 21:12:39,214169,0,gsearch_ads,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
11671,2012-06-18 21:36:48,10925,0,GSEARCH,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
387531,2014-12-08 17:12:20,327205,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
97315,2013-05-27 16:43:01,85896,0,Gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,3,0.0,0.0,135,0,1
33379,2012-10-14 18:11:10,30441,0,GSEARCH,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
378402,2014-11-29 03:57:24,319485,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
399545,2014-12-21 18:03:36,337030,0,socialbook,desktop_targeted,social_ad_2,desktop,https://www.socialbook.com,7,31.18255403583745,1.0,315,1,4
236596,2014-04-25 17:30:22,203416,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
207551,2014-03-03 23:31:38,179779,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
424713,2015-01-20 20:16:57,356605,0,gsearch_ads,nonbrand,g_ad_1,desktop,https://www.gsearch.com,4,0.0,0.0,180,0,2
229858,2014-04-14 17:52:29,197927,0,,,,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
445231,2015-02-13 11:29:56,372569,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
354384,2014-11-02 15:07:26,283492,1,bsearch,,b_ad_2,mobile,https://www.bsearch.com,1,0.0,0.0,45,0,0
47178,2012-11-23 16:35:24,43027,0,GSEARCH,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
315659,2014-09-04 18:48:35,267860,0,GSEARCH,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
97117,2013-05-26 19:03:32,85740,0,gsearch_ads,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
30420,2012-10-01 18:53:24,27846,0,gsearch,,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
427023,2015-01-23 09:14:43,358360,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
19951,2012-08-14 22:10:53,18386,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
330900,2014-09-29 02:48:54,280189,0,Bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,2,0.0,0.0,90,0,1
59163,2012-12-19 14:15:58,53880,0,GSEARCH,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
335203,2014-10-05 16:07:58,283692,0,GSEARCH,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
234091,2014-04-22 09:03:30,201382,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,2,0.0,0.0,90,0,1
171194,2013-12-21 15:46:19,149560,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
278904,2014-07-07 10:52:35,238063,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,2,0.0,0.0,90,0,1
116861,2013-08-04 20:35:00,87742,1,bsearch,brand,b_ad_2,mobile,https://www.bsearch.com,1,0.0,0.0,45,0,0
212877,2014-03-13 02:06:28,184193,0,Nan,,,mobile,,3,0.0,0.0,135,0,1
446551,2015-02-15 10:37:45,373632,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
262703,2014-06-10 11:37:41,224754,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,3,0.0,0.0,135,0,1
230801,2014-04-16 09:16:33,198703,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,5,0.0,0.0,225,0,3
93205,2013-05-11 02:45:06,82368,0,bsearch_ads,nonbrand,b_ad_1,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
173137,2013-12-26 09:17:09,151116,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
218407,2014-03-24 14:17:22,188625,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,2,0.0,0.0,90,0,1
277916,2014-07-04 18:04:37,237255,0,gsearch,,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
1227,2012-03-27 13:53:22,1222,0,GSEARCH,nonbrand,g_ad_1,mobile,https://www.gsearch.com,4,0.0,0.0,180,0,2
3788,2012-04-12 13:16:20,3744,0,GSEARCH,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
180532,2014-01-13 20:14:24,157087,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
164038,2013-12-06 09:08:22,116906,1,,,,mobile,https://www.gsearch.com,3,0.0,0.0,135,0,1
251455,2014-05-21 14:49:16,215660,0,,,,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
433495,2015-01-30 20:35:29,363318,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,3,0.0,0.0,135,0,1
187031,2014-01-27 11:01:29,162418,0,gsearch,,g_ad_1,desktop,https://www.gsearch.com,7,95.98,2.0,315,1,4
129375,2013-09-14 12:29:58,101071,1,,,,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
431546,2015-01-28 19:58:19,361823,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,7,89.98,2.0,315,1,4
214654,2014-03-16 17:55:21,185655,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
372958,2014-11-27 16:17:23,314259,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
199275,2014-02-17 05:20:40,172835,0,Socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com,1,0.0,0.0,45,0,0
34219,2012-10-17 14:51:13,31187,0,bsearch_ads,nonbrand,b_ad_1,desktop,https://www.bsearch.com,4,0.0,0.0,180,0,2
255927,2014-05-29 08:26:14,219278,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,7,79.98,2.0,315,1,4
351810,2014-10-29 14:03:45,297088,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
209234,2014-03-06 12:37:07,181170,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
328957,2014-09-25 13:36:43,278655,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
379590,2014-12-01 07:20:07,320463,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,7,79.98,2.0,315,1,4
422087,2015-01-17 01:07:26,354619,0,,,,desktop,,1,0.0,0.0,45,0,0
33908,2012-10-16 13:59:54,30909,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,3,0.0,0.0,135,0,1
404212,2014-12-26 08:42:40,340832,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
400833,2014-12-23 02:52:39,338106,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
23008,2012-08-29 13:08:48,21170,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
99721,2013-06-05 06:04:05,87953,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
445394,2015-02-13 13:54:05,372702,0,gsearch_ads,,g_ad_1,desktop,https://www.gsearch.com,4,0.0,0.0,180,0,2
85872,2013-04-14 18:39:30,54190,1,Gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,4,0.0,0.0,180,0,2
108340,2013-07-05 01:58:40,95332,0,gsearch_ads,nonbrand,g_ad_1,desktop,https://www.gsearch.com,7,51.97785516010385,1.0,315,1,4
442590,2015-02-11 08:01:38,370425,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
91805,2013-05-06 19:55:45,81166,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
343044,2014-10-16 14:12:36,290026,0,gsearch,,g_ad_1,mobile,https://www.gsearch.com,3,0.0,0.0,135,0,1
134290,2013-09-29 20:34:18,117392,0,GSEARCH,nonbrand,g_ad_1,mobile,https://www.gsearch.com,7,49.99,1.0,315,1,4
131968,2013-09-22 20:15:54,115393,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
83223,2013-04-04 02:50:54,73622,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
340121,2014-10-13 03:44:37,287656,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
397446,2014-12-18 18:13:42,335331,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
232778,2014-04-19 09:18:45,200310,0,bsearch,,b_ad_1,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
344300,2014-10-18 09:06:33,291028,0,,,,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
422791,2015-01-18 17:12:53,355172,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,3,0.0,0.0,135,0,1
18013,2012-08-03 08:59:33,16617,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
439553,2015-02-07 16:42:34,367963,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,3,0.0,0.0,135,0,1
426292,2015-01-22 13:04:51,357790,0,gsearch,,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
282137,2014-07-11 17:56:22,240701,0,gsearch_ads,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
109155,2013-07-08 14:30:46,96021,0,bsearch,,b_ad_1,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
9601,2012-06-03 20:31:17,9066,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
389124,2014-12-10 08:14:39,328485,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
430080,2015-01-27 12:04:31,360691,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,6,0.0,0.0,270,0,3
443031,2015-02-11 13:54:32,370780,0,bsearch_ads,,b_ad_1,desktop,https://www.bsearch.com,7,45.99,1.0,315,1,4
119418,2013-08-13 15:37:33,104686,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
471347,2015-03-17 15:52:10,364100,1,,,,desktop,,5,0.0,0.0,225,0,3
111858,2013-07-17 16:12:33,98349,0,NAN,,,desktop,,1,0.0,0.0,45,0,0
64610,2013-01-11 04:49:26,58112,0,GSEARCH,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
132306,2013-09-23 17:42:00,115688,0,GSEARCH,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
230934,2014-04-16 12:37:01,198816,0,gsearch,,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
441230,2015-02-09 22:22:22,369322,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
267461,2014-06-18 07:14:36,228659,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,2,0.0,0.0,90,0,1
171937,2013-12-23 18:01:27,150155,0,BSEARCH,nonbrand,b_ad_1,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
59789,2012-12-20 21:43:35,54429,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
273127,2014-06-27 04:43:20,233311,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,4,0.0,0.0,180,0,2
159324,2013-11-30 01:51:36,139159,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
247913,2014-05-15 12:16:16,212710,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,3,0.0,0.0,135,0,1
85152,2013-04-11 13:14:01,75319,0,Gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
248371,2014-05-15 23:35:33,213089,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,3,0.0,0.0,135,0,1
368841,2014-11-21 04:20:06,311008,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,2,0.0,0.0,90,0,1
465555,2015-03-10 13:23:11,388570,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,6,0.0,0.0,270,0,3
190657,2014-02-03 00:30:57,165437,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
57992,2012-12-17 02:04:25,52862,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
141682,2013-10-21 15:09:22,123672,0,gsearch_ads,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
109391,2013-07-09 11:08:31,96231,0,GSEARCH,,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
452342,2015-02-22 14:04:40,378127,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,6,0.0,0.0,270,0,3
320247,2014-09-11 19:00:11,271622,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
37693,2012-10-29 23:35:51,34325,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
188928,2014-01-30 08:32:20,127757,1,NAN,,,mobile,,2,0.0,0.0,90,0,1
191162,2014-02-03 20:00:52,165860,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
179213,2014-01-10 11:18:06,128913,1,,,,desktop,,1,0.0,0.0,45,0,0
87448,2013-04-19 15:28:44,77342,0,bsearch,,b_ad_1,desktop,https://www.bsearch.com,7,59.99,1.0,315,1,4
101420,2013-06-11 09:29:05,86459,1,Nan,,,mobile,,3,0.0,0.0,135,0,1
223230,2014-04-02 18:48:53,192520,0,gsearch_ads,brand,g_ad_2,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
308851,2014-08-25 16:11:57,262339,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
128328,2013-09-11 10:38:27,102566,1,,,,desktop,https://www.gsearch.com,7,49.99,1.0,315,1,4
111195,2013-07-15 18:35:59,97785,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
432871,2015-01-30 08:44:23,362849,0,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
298625,2014-08-08 11:40:57,254051,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
382639,2014-12-01 18:47:40,323382,0,socialbook,desktop_targeted,social_ad_2,desktop,https://www.socialbook.com,5,0.0,0.0,225,0,3
29418,2012-09-27 00:04:51,26947,0,Gsearch,,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
214833,2014-03-17 07:04:09,185789,0,GSEARCH,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
114096,2013-07-25 11:20:23,100215,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,2,0.0,0.0,90,0,1
100003,2013-06-05 20:14:35,88200,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
266961,2014-06-17 13:05:14,228260,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,3,0.0,0.0,135,0,1
371421,2014-11-25 14:43:50,313046,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
243017,2014-05-07 13:09:48,208727,0,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
291153,2014-07-27 15:40:48,248007,0,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,4,0.0,0.0,180,0,2
203555,2014-02-24 16:41:24,176400,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
281553,2014-07-10 23:07:33,240221,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
328387,2014-09-24 17:57:37,278205,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,7,49.99,1.0,315,1,4
346852,2014-10-22 10:37:30,293089,0,gsearch,,g_ad_1,mobile,https://www.gsearch.com,3,0.0,0.0,135,0,1
449512,2015-02-18 17:17:40,375945,0,BSEARCH,nonbrand,b_ad_1,desktop,https://www.bsearch.com,4,0.0,0.0,180,0,2
35905,2012-10-23 16:35:02,32723,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,2,0.0,0.0,90,0,1
221510,2014-03-31 06:21:12,165192,1,nan_ads,,,desktop,,3,0.0,0.0,135,0,1
206010,2014-02-28 12:21:31,178479,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,3,0.0,0.0,135,0,1
